model_pair,benchmark,condition,cond_type,item_id,source_item_id,baseline_correct,condition_correct,score_flip,token_changed,token_change_no_score_flip,accept_rate,temperature,construct,mechanism_item_id,n_diag_steps,mean_target_entropy_topk,mean_draft_entropy_topk,mean_js_div_topk,mean_target_prob_draft_token,mean_exact_accept_prob,mean_exact_reject_prob
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_308,hellaswag_308,0,1,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_308,1,0.9138240742857597,1.3154346465268465,0.06874604577840125,0.3580302175997473,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_309,hellaswag_309,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_309,1,0.9304508099385965,1.148793437089599,0.015101393001419824,0.6758636622999071,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_310,hellaswag_310,0,0,0,1,1,1.0,0.3,commonsense_reasoning,hellaswag_310,1,1.1800579876864774,1.2490248766527252,0.075896806830953,0.07894680174075203,0.7404104582082837,0.25958954179171634
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_311,hellaswag_311,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_311,1,0.315419286142258,1.3201586109023526,0.2830431851872329,0.009576150436743777,0.02424065445479536,0.9757593455452046
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_312,hellaswag_312,0,1,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_312,1,0.7988959783433972,0.8394465220735517,0.10904529607669611,0.00969104945040195,0.09768100616706082,0.9023189938329392
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_313,hellaswag_313,1,0,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_313,1,1.240900415072807,1.3035650407679806,0.05509765849905586,0.11025562339645574,0.9159567512701463,0.08404324872985369
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_314,hellaswag_314,1,0,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_314,1,0.7022037328183316,1.24287454528173,0.12735200759633408,0.22551114364486383,0.5507435185695785,0.4492564814304215
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_315,hellaswag_315,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_315,1,0.6756355497620858,1.3498272572864825,0.2525905659169418,0.7701029568506189,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_316,hellaswag_316,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_316,1,0.7503924340460896,1.270414144363381,0.21973338813798265,0.029439482691337386,0.0713151619352864,0.9286848380647136
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_317,hellaswag_317,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_317,1,0.23203524379303278,1.3390581721629409,0.2923000540812354,0.0024025956927199114,0.006919466290763708,0.9930805337092363
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_318,hellaswag_318,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_318,1,0.10171810252606013,0.3454531431990113,0.010867881537709819,0.9831089524237009,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_319,hellaswag_319,0,1,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_319,1,0.4764309249384099,0.9493229607991821,0.3865475424448528,0.07787413069009204,0.49316476837153617,0.5068352316284639
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_320,hellaswag_320,1,0,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_320,1,1.0466410119842213,1.2326097225292785,0.035897250746851,0.5044238157919327,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_321,hellaswag_321,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_321,1,0.012066354635140171,1.2809944500314607,0.3588180136370749,0.0002869358082183777,0.0006616186735432124,0.9993383813264568
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_322,hellaswag_322,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_322,1,0.19975003920205642,1.0905776091103971,0.4550779758359761,0.021920195330606407,0.037026656152120155,0.9629733438478798
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_323,hellaswag_323,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_323,1,0.9172793953095744,1.2414212035875642,0.1202560582757854,0.5541407241813592,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_324,hellaswag_324,0,1,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_324,1,1.2199068503422528,1.2740365339149033,0.006060554166900872,0.2336132524177257,0.8097976242017437,0.19020237579825627
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_325,hellaswag_325,0,1,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_325,1,0.9605194768843591,1.2460892158707715,0.16499964768434383,0.06405875497476424,0.13015631267027264,0.8698436873297274
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_326,hellaswag_326,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_326,1,0.8272759547796538,1.3392101962056266,0.18028305198395672,0.4545817494334847,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_327,hellaswag_327,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_327,1,0.039165328282176295,0.6534516270898885,0.06102815517579962,0.9942498881892955,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_328,hellaswag_328,1,0,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_328,1,0.7421258834916215,1.3200656336504646,0.2152498437940579,0.012059380420932206,0.036049525156660905,0.9639504748433391
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_329,hellaswag_329,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_329,1,0.6627822323985497,1.3851788573470416,0.13507818286017192,0.12013884840888903,0.4266109964905524,0.5733890035094475
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_330,hellaswag_330,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_330,1,1.0282054278212893,0.877274653625726,0.016083855151176052,0.6353699483805828,0.9195620416482451,0.08043795835175493
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_331,hellaswag_331,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_331,1,0.4802741307857988,1.3169780201534984,0.28235975341169856,0.026647559944161278,0.0879803913901514,0.9120196086098487
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_332,hellaswag_332,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_332,1,0.38927793021419926,0.9615896652941665,0.3807094914091057,0.06979870649811597,0.101385399174014,0.898614600825986
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_333,hellaswag_333,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_333,1,0.633220593834996,1.1703661487848305,0.06359147111887828,0.7141254938239298,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_334,hellaswag_334,0,0,0,1,1,1.0,0.3,commonsense_reasoning,hellaswag_334,1,1.0744319520386638,1.172164523471728,0.0675603943091573,0.46979853701401253,0.8434461450948583,0.15655385490514173
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_335,hellaswag_335,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_335,1,0.5101660901733944,1.283095377662249,0.12134717760925959,0.8718391992688299,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_336,hellaswag_336,0,1,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_336,1,0.5157443440647601,0.8340100597081403,0.046302042749991515,0.0030252590774456044,0.02910398332239138,0.9708960166776086
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_337,hellaswag_337,0,0,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_337,1,0.535262638988567,1.206400705090495,0.13544816373755333,0.16181068075006685,0.35808155693683397,0.641918443063166
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_338,hellaswag_338,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_338,1,0.4783160745469239,1.402412947047766,0.2287679137259946,0.04216930385160868,0.18753759007299795,0.812462409927002
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_339,hellaswag_339,0,0,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_339,1,0.6110601008818778,1.253907312833648,0.18256906770663767,0.8129110799066885,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_340,hellaswag_340,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_340,1,1.2240713044322782,0.8386455444581574,0.05214312362466631,0.2836764172005045,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_341,hellaswag_341,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_341,1,0.2926686510529739,0.7843841868860442,0.035751134773071,0.019195595203124704,0.14952809579695833,0.8504719042030416
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_342,hellaswag_342,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_342,1,0.03299571429363823,0.9408642445488442,0.12577550681847496,0.9955320231380645,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_343,hellaswag_343,0,0,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_343,1,1.3752549859787226,0.805137378554642,0.1301507604271171,0.26019597652200127,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_344,hellaswag_344,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_344,1,0.8674497381452003,1.3127747588813867,0.15110511087845713,0.04892084446474034,0.1773803162898189,0.8226196837101811
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_345,hellaswag_345,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_345,1,0.6728984288328875,1.340081712414454,0.09223942809332888,0.04217337338334141,0.3068688945180969,0.6931311054819032
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_346,hellaswag_346,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_346,1,0.6007431590070296,1.2677374356069073,0.10191848834571933,0.8393091989720661,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_347,hellaswag_347,0,0,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_347,1,0.7067539541598672,0.3725863615389251,0.3255290519314588,0.2550968347279314,0.27910003177431875,0.7208999682256813
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_348,hellaswag_348,0,0,0,1,1,1.0,0.3,commonsense_reasoning,hellaswag_348,1,0.9771403246740226,0.8968906502980685,0.13273646979094733,0.2518076821029812,0.3608826424186067,0.6391173575813933
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_349,hellaswag_349,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_349,1,0.5713492167623537,1.2522492095642765,0.22568500952369905,0.053104025570536804,0.11605605228294419,0.8839439477170559
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_350,hellaswag_350,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_350,1,0.651393740531505,1.2208671379818883,0.06057420014439424,0.8022945872488405,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_351,hellaswag_351,0,0,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_351,1,1.2298761767885005,1.029573131711315,0.03895871592387541,0.4144657410621102,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_352,hellaswag_352,0,0,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_352,1,0.07037216045601807,1.2144311445799465,0.2390788145420622,0.9893024167526335,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_353,hellaswag_353,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_353,1,0.09288850286041166,1.3144417838977416,0.36423625277274174,0.9847188805122475,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_354,hellaswag_354,1,0,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_354,1,0.8732269953072591,1.2576845410290545,0.18163470104123192,0.04209000613614106,0.10460416526449769,0.8953958347355023
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_355,hellaswag_355,0,0,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_355,1,0.975581617498216,1.1346876984876348,0.02481536696720402,0.6242630983169396,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_356,hellaswag_356,0,0,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_356,1,0.14223511950442716,1.3703462112369453,0.3128141974280445,0.9745155684588074,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_357,hellaswag_357,0,1,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_357,1,1.3197314327845673,1.3710204734035896,0.004850161690103735,0.2114156029479452,0.791905149298659,0.20809485070134104
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_358,hellaswag_358,0,0,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_358,1,1.3771958362245555,1.3977162628112743,0.016469431896254882,0.2610594342194024,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_359,hellaswag_359,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_359,1,0.449050814123991,1.3016443279217447,0.21252862563832997,0.8756010452613403,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_360,hellaswag_360,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_360,1,0.22108480837888486,1.111595504400467,0.13640821471353556,0.006404352016564558,0.04572920934554756,0.9542707906544524
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_361,hellaswag_361,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_361,1,0.2975089050398528,1.152053184509786,0.12584816092982692,0.043002751231446555,0.24270952478145197,0.7572904752185481
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_362,hellaswag_362,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_362,1,1.0834341337186986,1.3334162331920238,0.05365974537255851,0.43009128719317813,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_363,hellaswag_363,0,1,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_363,1,0.6712144882844696,1.3038115606357685,0.2069915853980681,0.05844079134514902,0.4723438621926004,0.5276561378073996
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_364,hellaswag_364,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_364,1,0.2379463824677179,1.2869295816430992,0.2856614526568136,0.0006619231778434853,0.0054241256201430985,0.994575874379857
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_365,hellaswag_365,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_365,1,0.05085147328577098,1.361670821816161,0.3784531942012104,0.0032582655651015755,0.012994215623351811,0.9870057843766482
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_366,hellaswag_366,1,0,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_366,1,1.3191183871461534,1.2712400251069265,0.026458252287055926,0.3834940009826943,0.8952781168051756,0.10472188319482445
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_367,hellaswag_367,0,0,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_367,1,0.3563869658515679,1.2328625569422915,0.21159209172027416,0.04939658894010172,0.11406145013649287,0.8859385498635072
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_368,hellaswag_368,0,0,0,1,1,1.0,0.3,commonsense_reasoning,hellaswag_368,1,1.2897235385713894,1.0638520303344545,0.07044948062899369,0.09577432996715844,0.7682301321916244,0.2317698678083756
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_369,hellaswag_369,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_369,1,0.8446801901800859,1.0548612168364737,0.3402236118598481,0.049397295550503255,0.08656864441679903,0.913431355583201
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_370,hellaswag_370,1,0,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_370,1,0.23046635858045597,0.7635920751310034,0.05642180820403833,0.028757592672651523,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_371,hellaswag_371,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_371,1,0.9230106182326884,1.3594600065073201,0.1370895566634197,0.07401153464495894,0.2921865585678355,0.7078134414321645
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_372,hellaswag_372,0,1,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_372,1,0.38379229921360564,1.2931464151658694,0.3315856515217829,0.009651957199399975,0.022702391397888665,0.9772976086021113
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_373,hellaswag_373,0,1,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_373,1,0.4368246460424898,1.0589822319414819,0.4647680381803959,0.04016054990342598,0.253317392972264,0.7466826070277359
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_374,hellaswag_374,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_374,1,0.09918475285886884,1.225356552218323,0.21395073728658648,0.004023319861164159,0.01416646957058161,0.9858335304294183
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_375,hellaswag_375,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_375,1,0.821398897534963,1.3292735845082557,0.1299487713968283,0.0575219730041349,0.15802722799257607,0.8419727720074239
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_376,hellaswag_376,1,0,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_376,1,0.7299943022280512,0.8787438318326674,0.17917961533582477,0.7128576557130769,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_377,hellaswag_377,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_377,1,0.16360410582626725,0.6550598591364245,0.034915770676813604,0.9701193487917388,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_378,hellaswag_378,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_378,1,0.0575510064760854,0.7372351211509826,0.4893434858862603,0.0011617569390052758,0.0014765812709007892,0.9985234187290992
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_379,hellaswag_379,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_379,1,0.012105559436111479,0.9738267418896148,0.1387597143041025,0.9985910979860251,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_380,hellaswag_380,0,0,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_380,1,0.5759825010344202,0.806190711008314,0.33854310903285656,0.17581041919943333,0.23112390333242017,0.7688760966675798
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_381,hellaswag_381,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_381,1,0.6935779647400518,0.9359385225403717,0.026263653727582728,0.25634174922673003,0.6845884600984528,0.31541153990154724
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_382,hellaswag_382,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_382,1,0.9478612276093172,0.9333021103983066,0.25122066043694413,0.05544054199092391,0.35000986177739873,0.6499901382226012
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_383,hellaswag_383,1,0,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_383,1,1.1606444849307502,0.8136026566892435,0.22576484940795255,0.04343471392738133,0.5448622758700402,0.4551377241299598
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_384,hellaswag_384,0,1,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_384,1,1.0585672235371093,1.112217977261923,0.044102707085015125,0.41080269765869776,0.7009855383589091,0.2990144616410909
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_385,hellaswag_385,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_385,1,0.4382076057398248,0.8650373089437989,0.02560200703493698,0.8844548997204755,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_386,hellaswag_386,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_386,1,0.06803111432508568,1.3040121712798423,0.3101958855377128,0.9889904100959584,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_387,hellaswag_387,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_387,1,0.600212660190469,1.31168671270924,0.22779030526005767,0.15899782250167893,0.5797906487711212,0.4202093512288788
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_388,hellaswag_388,0,1,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_388,1,1.2328492414315988,1.2871094008224218,0.0074294250170043475,0.21206896060872715,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_389,hellaswag_389,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_389,1,0.557039019425533,0.28446209263118527,0.011130297493087892,0.8591579317689739,0.9116397865484074,0.08836021345159262
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_390,hellaswag_390,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_390,1,0.0710531710976252,1.3300846855168662,0.43479497663293093,0.9887161711407474,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_391,hellaswag_391,0,1,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_391,1,0.5290999934943504,0.9748772970011877,0.3010273637700741,0.021705991759774244,0.3140491265915174,0.6859508734084826
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_392,hellaswag_392,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_392,1,1.246722709147338,1.127860820963991,0.020905374518308865,0.3726666131433449,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_393,hellaswag_393,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_393,1,0.4538063694811283,1.2960402787923548,0.1581383402263239,0.876085148254049,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_394,hellaswag_394,1,0,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_394,1,0.9280241878833894,1.331333294757877,0.1122511986270886,0.16824651847331276,0.6216447123906704,0.37835528760932957
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_395,hellaswag_395,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_395,1,0.08364870314183794,1.225499832994538,0.16992652858568572,0.9867983621457138,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_396,hellaswag_396,1,0,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_396,1,1.3025699930430112,1.0815744427885152,0.16096728077464367,0.09845313848109177,0.1590017639030399,0.8409982360969601
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_397,hellaswag_397,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_397,1,0.19975232319530195,1.3792666170540642,0.18048520123087547,0.9626722088236779,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_398,hellaswag_398,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_398,1,1.169103342626809,0.8730403202892657,0.2040305126695731,0.12518200900177387,0.17261907016499498,0.827380929835005
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_399,hellaswag_399,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_399,1,0.46624978203618356,1.005554511747281,0.07159057063715729,0.8876517386917565,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_400,hellaswag_400,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_400,1,0.33095472467996145,1.0412557669672278,0.08566040831181546,0.9280232872758317,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_401,hellaswag_401,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_401,1,0.15073313671574678,1.2614309009685962,0.24084870802369268,0.9714912992042999,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_402,hellaswag_402,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_402,1,0.3931888327217239,1.2716129717238438,0.1466681452550535,0.06355261877180965,0.5721128928037628,0.42788710719623724
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_403,hellaswag_403,0,0,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_403,1,0.698135326785176,0.9230882577810101,0.2817425732595467,0.12420574928034506,0.1769865717945353,0.8230134282054646
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_404,hellaswag_404,0,0,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_404,1,1.1823080178151586,1.1518693532581485,0.00392171658036427,0.15142954507969375,0.9259703269249429,0.07402967307505715
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_405,hellaswag_405,1,1,0,0,0,1.0,0.3,commonsense_reasoning,hellaswag_405,1,0.9207068576256441,0.19373148604999907,0.0923802222256144,0.664395533603952,0.6899816037395335,0.31001839626046646
Llama-3.2-1B→Llama-3.1-8B,hellaswag,T_030,temp,hellaswag_406,hellaswag_406,1,0,1,1,0,1.0,0.3,commonsense_reasoning,hellaswag_406,1,1.020921235256907,1.3706570386856423,0.10020442112958117,0.06354820399175902,0.3478137030148576,0.6521862969851424
