model_pair,benchmark,condition,cond_type,item_id,source_item_id,baseline_correct,condition_correct,score_flip,token_changed,token_change_no_score_flip,accept_rate,temperature,construct,mechanism_item_id,n_diag_steps,mean_target_entropy_topk,mean_draft_entropy_topk,mean_js_div_topk,mean_target_prob_draft_token,mean_exact_accept_prob,mean_exact_reject_prob
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_95,hellaswag_95,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_95,1,2.2224877440863184,1.9305709694949855,0.030977985958844625,0.008012053785327216,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_96,hellaswag_96,0,0,0,1,1,1.0,0.7,commonsense_reasoning,hellaswag_96,1,2.1206951975681068,1.9134629504680623,0.02936038800087173,0.5232731562562047,0.9704830414110631,0.02951695858893688
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_97,hellaswag_97,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_97,1,1.6929030693003044,2.7208239287174214,0.13824442088890662,0.023936613367958964,0.15627806137345024,0.8437219386265498
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_98,hellaswag_98,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_98,1,2.577162828566641,2.3120027172109747,0.04105590298660457,0.022829904207123497,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_99,hellaswag_99,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_99,1,3.2459390743117993,3.4413251259783793,0.1280142371776987,0.015512277389280292,0.3294908294166881,0.6705091705833119
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_100,hellaswag_100,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_100,1,2.287369411277116,2.1612364048937476,0.08889636927654596,0.12757313457177125,0.30418487681292583,0.6958151231870742
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_101,hellaswag_101,1,0,1,1,0,0.0,0.7,commonsense_reasoning,hellaswag_101,1,2.7828888085700823,2.8518234619161418,0.057354814046238566,0.0004547444019084569,0.2919137921919965,0.7080862078080035
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_102,hellaswag_102,1,1,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_102,1,2.765455334665022,2.3109664874351847,0.09208913044100987,0.16903665683501284,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_103,hellaswag_103,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_103,1,1.0018238802500512,2.524898933716896,0.17452814979230266,0.8083211626669743,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_104,hellaswag_104,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_104,1,3.7340836308383065,3.013654141519601,0.1090466311272612,0.00193154841694396,0.5873053970252512,0.4126946029747488
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_105,hellaswag_105,1,0,1,1,0,0.0,0.7,commonsense_reasoning,hellaswag_105,1,3.13644205610513,2.978957175103104,0.0623841975990942,0.039510385735491815,0.7963113422783286,0.20368865772167144
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_106,hellaswag_106,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_106,1,1.6624698380786642,2.442361836582335,0.07823728997011775,0.6226719611768412,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_107,hellaswag_107,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_107,1,2.107431426730643,1.1827943347908392,0.17395212548620465,0.006093326765052175,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_108,hellaswag_108,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_108,1,2.8362101908899664,2.3405128299606455,0.07663376100844692,0.28845936876259304,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_109,hellaswag_109,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_109,1,2.2591262126801572,2.805509047477917,0.06870300361151431,0.01759173002389609,0.34225157373212917,0.6577484262678708
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_110,hellaswag_110,0,1,1,1,0,0.0,0.7,commonsense_reasoning,hellaswag_110,1,2.4930174684000708,2.7680311046335606,0.09609348143069436,0.006541522857948116,0.564503295758787,0.435496704241213
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_111,hellaswag_111,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_111,1,1.750332462884591,2.1961370817762904,0.07305737953737257,0.0,0.0,1.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_112,hellaswag_112,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_112,1,2.055059460696276,2.4449507513361373,0.07390720392134204,0.008130737702372416,0.5656394055196521,0.4343605944803479
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_113,hellaswag_113,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_113,1,2.5021853579774938,2.1632750959063953,0.1838474653006999,0.0005881715714052591,0.26794577886124943,0.7320542211387506
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_114,hellaswag_114,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_114,1,2.16595024271257,1.8212258364536216,0.08447196843323851,0.4539919510687085,0.7482618490836773,0.2517381509163227
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_115,hellaswag_115,0,1,1,1,0,0.0,0.7,commonsense_reasoning,hellaswag_115,1,2.167086513338124,2.050426750933325,0.028335059979951914,0.244375628787156,0.7957791581971099,0.20422084180289013
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_116,hellaswag_116,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_116,1,2.7510681830462813,2.5939540413038364,0.0430616791467095,0.15600106248292134,0.4557788374850384,0.5442211625149616
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_117,hellaswag_117,1,1,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_117,1,1.90346461380035,1.5412475412637734,0.07126535750003328,0.027026207621147484,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_118,hellaswag_118,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_118,1,3.4200942966479926,3.416494875566381,0.12858022510418432,0.016207552355068666,0.33256298327409917,0.6674370167259008
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_119,hellaswag_119,1,0,1,1,0,0.0,0.7,commonsense_reasoning,hellaswag_119,1,3.196338499040452,2.84087535493574,0.054096412270019295,0.0793890029769316,0.5592322980986258,0.44076770190137415
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_120,hellaswag_120,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_120,1,2.628747647499751,1.7668656743840687,0.1995116381951704,0.014193909335544347,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_121,hellaswag_121,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_121,1,3.0073008633028406,2.53009646188856,0.08260477538666067,0.07887130589001669,0.22560539015285436,0.7743946098471457
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_122,hellaswag_122,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_122,1,2.588217623568066,2.837163072850622,0.07191775206781548,0.11061057197080015,0.5568928966913723,0.4431071033086277
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_123,hellaswag_123,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_123,1,2.6683276901223625,2.5567784580476007,0.03783303223456991,0.3043641924537458,0.9833626661777977,0.016637333822202338
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_124,hellaswag_124,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_124,1,3.0599076362376803,2.8050939636213,0.08044811810405328,0.028413007922300938,0.6623895031232963,0.33761049687670375
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_125,hellaswag_125,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_125,1,1.2319431382292014,1.6601270831444648,0.059392547386034694,0.0755394799929762,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_126,hellaswag_126,0,0,0,0,0,0.0,0.7,commonsense_reasoning,hellaswag_126,1,2.165955029349842,1.5734231763465636,0.07473687858884037,0.423369354938305,0.6222820172924884,0.37771798270751156
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_127,hellaswag_127,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_127,1,2.317694678538692,1.9914397547412312,0.03447642668953771,0.045096277776081585,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_128,hellaswag_128,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_128,1,1.9266460733548005,2.032999299521273,0.15847133451973194,0.053553345869744,0.11263004617630781,0.8873699538236922
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_129,hellaswag_129,0,0,0,1,1,1.0,0.7,commonsense_reasoning,hellaswag_129,1,1.564494054170043,1.3821613500375647,0.03867657513600293,0.6098936760937463,0.9676436094903881,0.03235639050961192
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_130,hellaswag_130,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_130,1,2.3755642688742684,2.5317413264044326,0.038770417583210995,0.2819582708962294,0.9271068661773334,0.0728931338226666
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_131,hellaswag_131,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_131,1,3.6599508547003454,2.689069653116781,0.11378924469333221,0.1329923781462535,0.3491794151538718,0.6508205848461281
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_132,hellaswag_132,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_132,1,2.5667024393387843,2.6038204054898575,0.1140750748675847,0.010352406922355072,0.6155717407819706,0.38442825921802937
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_133,hellaswag_133,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_133,1,3.4532269480415234,2.855617161693392,0.096851117366904,0.08703499893870219,0.5211003758594888,0.47889962414051124
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_134,hellaswag_134,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_134,1,2.9746700231338643,2.066352082275393,0.152640618623388,0.14051955814748993,0.26333829391097563,0.7366617060890244
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_135,hellaswag_135,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_135,1,3.391811660485171,3.6750632069273874,0.0968280431176631,0.007828476280082501,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_136,hellaswag_136,0,0,0,0,0,0.0,0.7,commonsense_reasoning,hellaswag_136,1,2.5025773566998875,2.425309665427224,0.04284146971773663,0.21356486654695736,0.651119280936664,0.34888071906333595
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_137,hellaswag_137,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_137,1,2.599796367738374,1.5906656184179544,0.1575476054561932,0.18029344737669065,0.2712145920081733,0.7287854079918267
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_138,hellaswag_138,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_138,1,2.4975141491212973,2.4285330995826406,0.07018606135392015,0.28754694734228836,0.6168973851876115,0.3831026148123885
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_139,hellaswag_139,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_139,1,1.3514339830038498,2.1779492118122534,0.048467316108282935,0.6226992862601528,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_140,hellaswag_140,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_140,1,1.9688568722312647,2.123887178818448,0.0587592597694674,0.4660283714999444,0.9392626256205637,0.06073737437943627
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_141,hellaswag_141,0,0,0,0,0,0.0,0.7,commonsense_reasoning,hellaswag_141,1,1.7133230052179247,1.9318463508035673,0.08989785043005678,0.32134072762446125,0.583318593043579,0.416681406956421
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_142,hellaswag_142,1,1,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_142,1,2.5572918585868925,1.7547603054198058,0.08311303250321506,0.3385354186504167,0.9030424982726667,0.0969575017273333
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_143,hellaswag_143,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_143,1,2.214309121150476,2.7358882077697304,0.06996627354983107,0.0,0.0,1.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_144,hellaswag_144,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_144,1,2.8246286949426183,2.9906988689912333,0.15494535328882997,0.0036101242763608614,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_145,hellaswag_145,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_145,1,1.6226643064510435,1.393290981888735,0.05516029848718174,0.44737224016053084,0.65987521977655,0.34012478022345005
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_146,hellaswag_146,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_146,1,3.357352803147574,1.7382455410503754,0.26625001600133114,0.11378521990191566,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_147,hellaswag_147,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_147,1,3.3289057422173958,3.3620655942769586,0.13254508111963056,0.033318853513940656,0.5779220121542673,0.4220779878457327
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_148,hellaswag_148,1,1,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_148,1,2.961131998871348,2.5083580258190548,0.03345975594944052,0.05508701504077206,0.8199002720429477,0.1800997279570523
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_149,hellaswag_149,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_149,1,1.4042090707849575,1.6933804372987555,0.07119355042165566,0.6398061984797223,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_150,hellaswag_150,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_150,1,2.142955419817629,1.9742061257150043,0.04831838289618915,0.0018029123439318388,0.7845571452483338,0.21544285475166625
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_151,hellaswag_151,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_151,1,2.694664401416599,2.152831276255038,0.06647971446726093,0.22815557647817966,0.46416066786787197,0.535839332132128
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_152,hellaswag_152,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_152,1,3.3765855181945477,2.9357393110856798,0.08127481508790746,0.12518180582079666,0.6713840689588176,0.32861593104118236
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_153,hellaswag_153,0,1,1,1,0,0.0,0.7,commonsense_reasoning,hellaswag_153,1,2.290583657742635,2.057444754068263,0.04813501707320421,0.3369848516413062,0.7045326347054682,0.29546736529453177
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_154,hellaswag_154,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_154,1,2.4386588553999915,2.904136929705244,0.053722202972177724,0.1130234939747835,0.6078895262794405,0.3921104737205595
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_155,hellaswag_155,0,0,0,0,0,0.0,0.7,commonsense_reasoning,hellaswag_155,1,3.2018390443235667,3.227170863782246,0.08417113251350206,0.037631774147972065,0.41194568807497567,0.5880543119250243
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_156,hellaswag_156,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_156,1,2.213095186510023,1.369748996814313,0.09076298880389497,0.45468809763483775,0.6074557187711299,0.3925442812288701
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_157,hellaswag_157,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_157,1,2.3726077483503865,1.9602668348286607,0.05982908998070132,0.01992831035053394,0.4222428654645813,0.5777571345354187
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_158,hellaswag_158,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_158,1,1.8294176661271746,2.0347044531520675,0.027427547721912512,0.059826303601401454,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_159,hellaswag_159,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_159,1,3.7353562154962163,3.679459456826205,0.051505379270163965,0.020756824040792377,0.8259577171903251,0.17404228280967493
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_160,hellaswag_160,0,0,0,0,0,0.0,0.7,commonsense_reasoning,hellaswag_160,1,2.0379684194324406,2.114259809094743,0.07753067900326663,0.00034244601311731924,0.32350687514723064,0.6764931248527694
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_161,hellaswag_161,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_161,1,3.0380731784290655,3.1773434720028333,0.06412162959004236,0.03962642595116641,0.6871204888441006,0.3128795111558994
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_162,hellaswag_162,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_162,1,2.118263053145301,2.5771654646607454,0.18475116413659526,0.029512314264986326,0.25592222862433445,0.7440777713756656
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_163,hellaswag_163,1,0,1,1,0,0.0,0.7,commonsense_reasoning,hellaswag_163,1,1.832849262287571,2.607530572738722,0.08911452708488883,0.0,0.0,1.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_164,hellaswag_164,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_164,1,1.797871520247726,1.2826160970418141,0.03435317276233796,0.5353061804343554,0.8189412404341487,0.18105875956585127
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_165,hellaswag_165,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_165,1,2.3868669730134577,2.513937476698297,0.10848206497449522,0.003450661861517571,0.8354821742303998,0.16451782576960017
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_166,hellaswag_166,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_166,1,2.2029400621430835,2.3685989992205263,0.047165734591243375,0.43278929636661845,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_167,hellaswag_167,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_167,1,2.3994654429299658,2.326352081014604,0.054332683266973686,0.2962242437856753,0.656844957478565,0.343155042521435
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_168,hellaswag_168,0,0,0,0,0,0.0,0.7,commonsense_reasoning,hellaswag_168,1,3.610913386827484,3.1849235447887385,0.11010486229863556,0.003641297273159991,0.2627578071432116,0.7372421928567884
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_169,hellaswag_169,0,0,0,1,1,1.0,0.7,commonsense_reasoning,hellaswag_169,1,2.9069618954744465,2.7389445604221665,0.03638185366818612,0.2940991633809772,0.9085957940236786,0.09140420597632137
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_170,hellaswag_170,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_170,1,1.789084108649149,2.456047722146841,0.05357819909571449,0.49471644982840074,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_171,hellaswag_171,1,0,1,1,0,0.0,0.7,commonsense_reasoning,hellaswag_171,1,2.9826596402586127,3.2645231410063054,0.08146709442705,0.007451159948129865,0.4356545797237432,0.5643454202762568
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_172,hellaswag_172,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_172,1,3.121047642029883,3.1576997089648513,0.08623516294344,0.012034671195327638,0.21519068712735562,0.7848093128726443
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_173,hellaswag_173,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_173,1,2.2855953011978603,3.1998746964856846,0.12258733377467143,0.016273369062880003,0.27250277203438505,0.7274972279656149
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_174,hellaswag_174,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_174,1,2.4816695126179313,2.458505009909079,0.04132787216788991,0.22702976149745074,0.840290724427611,0.159709275572389
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_175,hellaswag_175,1,1,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_175,1,2.2766047489981553,2.0982182039729116,0.06235358895622126,0.018549492590541505,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_176,hellaswag_176,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_176,1,2.472281743441642,1.749775468643485,0.07867203603787158,0.18549096286420433,0.9581176196130854,0.04188238038691461
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_177,hellaswag_177,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_177,1,3.2241536536181017,2.2565632484640297,0.19620209446021813,0.0366663279248263,0.41643749001592445,0.5835625099840756
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_178,hellaswag_178,0,0,0,0,0,0.0,0.7,commonsense_reasoning,hellaswag_178,1,0.5462709451229872,2.1448295041152425,0.1860946159600757,0.03367860972097307,0.1294866866212877,0.8705133133787123
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_179,hellaswag_179,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_179,1,3.6401945326527407,3.5352676881041267,0.021542033964203976,0.07661424807141666,0.953925888308283,0.046074111691717046
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_180,hellaswag_180,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_180,1,2.9516574436427363,2.040652640912382,0.17089988448021082,0.16300462350954237,0.2888551177474438,0.7111448822525561
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_181,hellaswag_181,0,0,0,0,0,0.0,0.7,commonsense_reasoning,hellaswag_181,1,2.019859475917271,1.4612075187734335,0.048024978782004006,0.5250253776019926,0.7477169513209776,0.2522830486790224
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_182,hellaswag_182,1,1,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_182,1,2.983464911095291,2.3663834435459865,0.0632387991243888,0.04974920316301286,0.9474850372484698,0.052514962751530225
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_183,hellaswag_183,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_183,1,1.975210316122898,1.443097984920472,0.047732625603248355,0.5602232547879531,0.7546443648635209,0.24535563513647907
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_184,hellaswag_184,0,0,0,0,0,0.0,0.7,commonsense_reasoning,hellaswag_184,1,2.4626185332339876,2.6736723530303257,0.07742037170592206,0.03333138470381003,0.38700296848048077,0.6129970315195192
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_185,hellaswag_185,1,1,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_185,1,1.5009899546823886,2.115387299227919,0.05681429973904013,0.6268255440315957,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_186,hellaswag_186,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_186,1,2.504615058468503,1.9947886630603808,0.05385153448368864,0.004797624104784322,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_187,hellaswag_187,0,0,0,0,0,1.0,0.7,commonsense_reasoning,hellaswag_187,1,1.7922713041120688,1.654826740956768,0.06801779856308571,0.6018591301967882,0.911628491991249,0.08837150800875104
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_188,hellaswag_188,0,0,0,1,1,1.0,0.7,commonsense_reasoning,hellaswag_188,1,3.195686264616937,2.6998884915319485,0.06738242261381913,0.22563588394142528,1.0,0.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_189,hellaswag_189,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_189,1,2.9313080572905927,2.3571607038888382,0.07841647354194659,0.0,0.0,1.0
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_190,hellaswag_190,0,1,1,1,0,0.0,0.7,commonsense_reasoning,hellaswag_190,1,2.6491213025592524,2.3670293750884426,0.06554494770588609,0.18819225050940933,0.45992636555283706,0.5400736344471629
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_191,hellaswag_191,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_191,1,2.0654326995475474,1.665199849222605,0.04641432178461844,0.41008932588539065,0.7859130781891189,0.21408692181088107
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_192,hellaswag_192,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_192,1,3.095814067170404,2.213346282832926,0.16610141197171557,0.10900409858719019,0.24182557778997726,0.7581744222100227
Llama-3.2-1B→Llama-3.1-8B,hellaswag,C_080,spec,hellaswag_193,hellaswag_193,0,0,0,1,1,0.0,0.7,commonsense_reasoning,hellaswag_193,1,2.545943129305507,2.1947803605595717,0.10508006778475953,0.2219740576647079,0.409519523881893,0.5904804761181071
